station,elevation,latitude,longitude,year,Jan_TOBS,Feb_TOBS,Mar_TOBS,Apr_TOBS,May_TOBS,Jun_TOBS,Jul_TOBS,Aug_TOBS,Sep_TOBS,Oct_TOBS,Nov_TOBS,Dec_TOBS,Annual_TOBS,Jan_TMIN,Feb_TMIN,Mar_TMIN,Apr_TMIN,May_TMIN,Jun_TMIN,Jul_TMIN,Aug_TMIN,Sep_TMIN,Oct_TMIN,Nov_TMIN,Dec_TMIN,Annual_TMIN,Jan_TMAX,Feb_TMAX,Mar_TMAX,Apr_TMAX,May_TMAX,Jun_TMAX,Jul_TMAX,Aug_TMAX,Sep_TMAX,Oct_TMAX,Nov_TMAX,Dec_TMAX,Annual_TMAX,Jan_PRCP,Feb_PRCP,Mar_PRCP,Apr_PRCP,May_PRCP,Jun_PRCP,Jul_PRCP,Aug_PRCP,Sep_PRCP,Oct_PRCP,Nov_PRCP,Dec_PRCP,Annual_PRCP,Jan_SNOW,Feb_SNOW,Mar_SNOW,Apr_SNOW,May_SNOW,Jun_SNOW,Jul_SNOW,Aug_SNOW,Sep_SNOW,Oct_SNOW,Nov_SNOW,Dec_SNOW,Annual_SNOW,Jan_SNWD,Feb_SNWD,Mar_SNWD,Apr_SNWD,May_SNWD,Jun_SNWD,Jul_SNWD,Aug_SNWD,Sep_SNWD,Oct_SNWD,Nov_SNWD,Dec_SNWD,Annual_SNWD
US1GATF0006,100.0,31.4615,-83.4178,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990625,2.878125,2.6328125,2.1703125,5.590625,4.7125,3.11875,4.140625,1.4765625,0.0238037109375,1.8265625,0.175,3.059375,,,,,,,,,,,,,,,,,,,,,,,,,,
US1GATF0006,100.0,31.4615,-83.4178,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5671875,2.7609375,2.7125,1.6828125,0.0185180664062,2.6796875,3.18125,2.9671875,3.2375,2.809375,1.33203125,1.46953125,2.321875,,,,,,,,,,,,,,,,,,,,,,,,,,
US1GATF0006,100.0,31.4615,-83.4178,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23203125,4.01875,3.009375,1.296875,1.890625,3.70625,4.640625,5.271875,2.5671875,1.70625,0.2,6.81875,2.934375,,,,,,,,,,,,,,,,,,,,,,,,,,
US1GATG0001,143.0,32.6016,-83.3032,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.1140625,3.8,5.39375,3.978125,2.79375,1.17734375,3.209375,5.65625,7.18125,3.140625,10.08125,3.965625,,,,,,,,,,,,,,,,,,,,,,,,,,
US1GATG0001,143.0,32.6016,-83.3032,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61875,3.178125,2.8734375,1.296875,2.9703125,5.39375,2.6546875,1.7125,3.771875,1.56796875,1.18984375,1.28671875,2.7796875,,,,,,,,,,,,,,,,,,,,,,,,,,
US1GATG0001,143.0,32.6016,-83.3032,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.184375,6.01875,3.3,1.31328125,0.8453125,1.18671875,4.675,1.98125,1.859375,2.990625,2.709375,2.1125,2.6625,,,,,,,,,,,,,,,,,,,,,,,,,,
US1GATG0001,143.0,32.6016,-83.3032,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98125,2.621875,3.2,1.38359375,2.8640625,3.328125,3.425,2.71875,3.109375,0.93515625,1.0234375,5.996875,2.69375,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00082391,16.5,30.2497,-83.2594,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4671875,4.446875,1.49375,4.746875,1.696875,3.734375,4.346875,7.24375,1.6703125,1.79375,0.98359375,0.682421875,3.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00082391,16.5,30.2497,-83.2594,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064501953125,2.4,2.1765625,1.7203125,4.70625,2.559375,5.01875,3.471875,3.909375,4.084375,0.48984375,1.6265625,2.621875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00082391,16.5,30.2497,-83.2594,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09609375,5.490625,0.483984375,1.05703125,2.9671875,1.7171875,1.58359375,5.534375,2.553125,1.3421875,2.0296875,4.828125,2.440625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1920.0,15.0625,14.4,18.525,21.5375,24.775,27.375,27.95,27.775,26.05,22.1125,17.0375,13.9875,inf,6.7875,5.5125,7.225,12.55625,16.1375,18.8,20.475,20.5375,19.3625,12.35625,8.1875,4.275,12.65625,20.325,18.0,22.325,25.775,28.575,31.7,33.225,33.225,32.3,26.725,22.2625,19.375,inf,0.92890625,6.15625,0.693359375,4.44375,1.31328125,5.365625,6.390625,4.88125,4.296875,0.2064453125,3.1765625,11.24375,3.55625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1921.0,15.95,18.8625,24.2,23.3625,25.3875,28.925,26.75,28.25,28.175,21.95,19.3125,16.625,inf,6.4875,6.90625,11.91875,10.83125,15.2125,18.9125,21.125,20.6625,18.475,13.525,10.86875,6.8625,13.5,,,,,,,,,,,,,,3.221875,1.3140625,0.506640625,1.7859375,3.8125,2.14375,6.8,0.0,0.2099609375,0.93359375,1.0,0.9421875,1.8953125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.403125,4.7,2.378125,0.2966796875,6.475,3.7125,2.8296875,5.328125,,5.815625,0.0,2.3515625,3.290625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1924.0,14.0,14.5125,17.3375,22.5875,25.9,27.6,26.225,29.05,25.45,20.7125,17.6875,15.475,inf,6.103125,4.959375,7.83125,13.25,14.7375,21.0875,21.475,21.65,19.95,15.2625,8.06875,8.16875,13.4625,20.1875,19.4875,21.1,26.725,30.9,34.3,33.825,34.475,30.675,24.8125,24.0375,20.85,inf,4.225,3.646875,6.4375,2.0796875,1.2453125,4.63125,8.36875,3.434375,6.06875,3.928125,1.05,1.690625,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1925.0,15.925,18.1625,19.05,24.0375,25.3125,27.5,27.35,27.6,30.1,24.0125,16.125,12.825,inf,8.63125,6.371875,7.06875,12.825,16.4,21.075,22.025,20.7375,21.4625,15.4125,7.9,5.40625,13.7125,20.9,23.175,26.3,29.1,30.05,32.225,33.55,33.025,34.725,30.025,21.625,19.175,inf,3.496875,1.0859375,1.00625,0.593359375,3.615625,,3.79375,6.071875,0.793359375,3.1125,0.93359375,5.421875,2.753125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1927.0,14.2375,20.175,19.1875,22.25,26.675,26.95,27.15,27.725,27.825,,19.675,12.46875,inf,,,,,,,,,,,,,,20.525,24.8,24.9125,28.775,32.575,34.375,33.575,33.275,32.725,,25.625,20.225,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1929.0,9.85625,11.0,14.6625,17.675,21.275,23.3625,24.3375,24.15,22.575,16.0375,12.925,5.409375,16.9625,6.6,7.28125,11.1125,14.0625,16.9875,19.0875,20.6375,21.275,20.2,13.225,10.425,2.09375,13.6125,20.75,20.525,25.025,27.625,29.225,30.875,32.325,33.15,29.825,27.0,23.3875,18.75,inf,3.725,2.4328125,3.090625,5.96875,2.4,5.784375,6.309375,4.91875,8.46875,1.6734375,0.946875,3.0703125,4.071875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1930.0,8.90625,10.95,11.51875,15.6375,20.5625,22.5875,25.775,23.225,23.175,14.8,11.7375,7.03125,16.4125,4.93125,6.59375,7.6875,11.9875,15.825,18.6625,21.375,18.7375,20.5125,10.925,8.20625,3.321875,12.43125,19.4625,21.8375,18.7625,26.35,30.525,29.7,33.8,32.55,32.475,26.3,20.5875,15.05,inf,3.953125,1.2359375,7.11875,1.946875,1.6484375,10.25,3.21875,3.0671875,5.365625,0.990625,2.346875,3.196875,3.675,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1931.0,6.065625,7.99375,8.90625,14.5125,19.55,23.75,25.975,23.7625,22.725,16.95,12.48125,15.775,16.825,2.6875,4.25,6.003125,11.69375,16.05,19.0125,21.9625,20.2125,19.5375,13.05,8.5,12.14375,12.975,16.6875,19.475,20.025,24.95,29.35,33.175,34.925,32.85,32.75,29.3,25.425,25.1125,inf,3.178125,2.0609375,4.11875,1.65,4.08125,2.103125,6.40625,3.909375,0.896875,0.19677734375,0.330078125,1.1609375,2.525,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1932.0,12.8125,14.2875,8.98125,14.4125,20.1875,24.15,25.5375,24.3875,21.7625,17.175,10.94375,11.64375,17.225,8.8,10.00625,4.084375,10.50625,17.775,20.05,21.6375,21.325,19.25,13.825,7.93125,8.05,13.425,23.95,25.5625,21.4375,27.375,30.45,30.975,34.175,32.35,30.25,27.3,20.675,22.525,inf,1.203125,1.55703125,4.90625,0.78671875,1.06796875,11.63125,5.753125,5.88125,2.5203125,2.0,4.565625,0.596875,3.54375,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1933.0,10.73125,11.30625,11.35625,15.8,22.3625,22.425,24.175,23.6125,22.2125,17.15,8.46875,9.0375,16.6125,6.6375,8.83125,8.2125,12.5625,17.9875,17.4625,20.475,20.5625,19.55,14.3125,6.115625,7.01875,13.3375,20.6125,21.6375,23.025,24.75,31.875,32.1,32.175,33.125,32.725,27.8,22.4625,23.1125,inf,2.278125,2.6671875,2.446875,5.171875,0.4484375,2.4890625,6.575,4.29375,2.865625,1.7546875,0.280078125,0.67109375,2.6625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1934.0,8.78125,5.83125,9.6125,14.6875,19.75,24.0,24.425,23.3125,20.8,16.3,,8.0625,16.0375,6.34375,3.234375,7.1375,11.06875,15.7375,19.7125,20.45,19.975,17.8875,14.0625,9.575,5.9125,12.65625,20.6375,19.9875,23.125,26.95,28.35,31.75,33.6,32.8,31.95,28.775,24.0,19.175,inf,0.583984375,2.4671875,2.5359375,2.1671875,4.040625,4.040625,5.69375,4.21875,0.769921875,3.4875,0.43984375,1.1421875,2.63125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1935.0,9.0375,7.15625,14.0125,16.6125,28.3,29.375,27.225,28.95,26.25,24.0125,19.1875,11.0,inf,7.11875,5.640625,11.9375,13.1125,17.325,19.65,21.5,22.1375,20.8625,16.1,10.5875,2.0453125,14.05,19.95,20.4875,25.1125,28.825,31.325,33.925,32.225,32.9,30.075,28.325,23.7625,16.0,inf,1.8125,2.371875,1.096875,1.803125,3.575,4.353125,10.59375,4.178125,7.46875,0.1806640625,0.446484375,1.878125,3.31875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1936.0,,,,,,,,,,,,,,5.075,5.0,10.29375,12.26875,15.9875,19.2625,20.8125,20.725,19.75,16.5375,8.3875,8.9125,13.7125,18.9625,17.775,23.825,25.275,30.875,31.575,33.5,32.825,32.375,28.875,22.4625,,inf,4.178125,5.721875,2.9578125,1.753125,2.2453125,9.31875,3.984375,3.76875,2.14375,4.678125,0.0,2.203125,3.5625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1937.0,26.425,23.4625,25.875,27.95,27.0,28.225,27.075,27.275,25.4625,20.625,15.3875,12.925,inf,14.0125,7.24375,7.74375,12.33125,16.2375,19.7375,21.1,21.0375,19.3875,14.1625,8.375,4.190625,13.8375,27.15,24.175,26.45,28.525,29.925,33.475,32.825,33.8,30.725,26.725,21.2875,18.7375,inf,3.090625,5.66875,2.2296875,4.89375,1.1390625,4.471875,8.35625,4.40625,5.05625,4.21875,3.29375,0.9421875,3.959375,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1938.0,13.7625,18.8875,24.05,23.8875,27.675,27.175,26.15,30.7,26.45,20.95,18.8875,14.875,inf,5.85625,8.93125,11.45625,11.4375,16.0,18.4125,19.5,20.225,18.25,11.6125,11.175,3.875,13.075,18.1625,22.7375,27.5,27.7,31.125,31.525,32.025,34.825,31.1,26.1,24.2375,19.225,inf,3.19375,2.25,1.3421875,1.01328125,3.6125,8.525,4.93125,3.1671875,3.928125,2.6796875,0.2599609375,1.27734375,3.0171875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1939.0,17.825,20.1625,22.0125,23.45,26.9,28.8,28.45,27.45,27.9,23.0125,16.375,15.075,inf,5.721875,10.35625,10.13125,12.48125,15.5625,20.5375,21.35,20.4875,20.5375,14.75,6.4375,4.053125,13.5625,21.75,24.8125,26.6,27.275,30.225,33.425,33.5,32.75,31.9,28.55,21.4375,20.475,inf,1.53203125,2.171875,1.02578125,3.478125,1.303125,6.378125,7.46875,6.240625,3.290625,0.71953125,2.3171875,2.015625,3.1625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1940.0,10.61875,14.8,20.275,23.1875,27.425,28.075,28.475,28.925,26.325,23.6125,19.225,17.1125,inf,-0.287109375,4.484375,7.91875,11.13125,12.95,20.3375,20.9,21.675,17.5375,11.03125,7.925,9.14375,12.1,14.65,18.925,23.8125,26.475,30.4,32.7,33.05,33.275,29.95,28.2,23.675,21.3625,inf,2.2390625,3.484375,1.6484375,2.6296875,1.6546875,6.825,8.24375,4.440625,2.1796875,0.187109375,0.369921875,6.63125,3.38125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1941.0,14.7875,13.2875,17.2125,24.05,28.475,28.225,28.225,30.75,28.15,26.525,18.875,16.35,inf,4.834375,2.6921875,6.16875,12.4,13.175,20.35,21.3875,22.3125,20.6125,18.275,10.5625,8.66875,13.5125,18.9875,17.4625,21.4375,27.9,31.45,33.175,32.925,34.525,31.975,30.525,23.1125,20.675,inf,1.57734375,3.49375,1.6546875,1.3234375,0.97421875,6.16875,4.296875,1.796875,3.1296875,3.721875,2.7265625,6.45625,3.09375,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1942.0,15.325,13.7,21.225,25.25,27.45,28.5,,28.8,28.3,25.275,20.5625,17.7,inf,3.85625,3.984375,7.90625,10.78125,15.275,20.7125,21.3125,20.6875,19.55,12.59375,8.7,7.04375,12.75,19.1,16.7125,22.975,27.6,30.6,32.375,34.825,33.475,32.0,29.0,24.8375,21.2625,inf,3.0,5.615625,5.2375,0.43984375,1.47734375,5.240625,4.6375,5.246875,3.1359375,0.712890625,0.43984375,1.9515625,3.0765625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1943.0,17.9125,19.2,22.025,25.5625,28.75,30.8,29.425,30.575,27.275,22.2125,18.9875,16.3875,inf,6.63125,3.59375,8.95625,10.69375,16.925,19.95,21.4125,21.0125,18.325,10.53125,5.240625,4.16875,12.34375,21.4625,22.175,25.6,27.85,31.425,34.425,33.9,34.225,30.675,26.575,22.9375,20.175,inf,1.6421875,0.3927734375,2.7265625,1.2296875,3.234375,5.78125,4.571875,4.896875,2.9640625,0.0258056640625,0.55,1.9328125,2.50625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1944.0,15.625,21.3125,21.1875,23.3125,27.2,30.0,27.875,28.55,28.45,23.4125,18.7375,14.7375,inf,3.49375,8.04375,10.15,13.25,15.3375,20.05,20.675,21.225,20.475,11.98125,7.8,2.7734375,12.95,18.475,24.7125,24.675,26.775,31.15,34.1,32.05,32.975,32.525,27.025,22.5375,17.675,inf,3.21875,1.6671875,6.99375,2.1296875,2.5609375,2.7828125,13.1375,10.75,5.215625,0.85703125,1.946875,0.387109375,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1945.0,15.375,20.4625,26.725,26.0,28.65,31.1,28.65,28.925,28.725,24.0375,19.7375,14.5,inf,4.91875,8.6875,11.5625,14.6125,13.4625,19.8,21.625,21.35,21.25,13.975,8.4875,4.065625,13.6625,18.25,23.3125,28.9,29.125,31.3,34.55,32.575,32.775,32.85,27.625,24.0125,18.0375,inf,4.575,1.525,0.16455078125,2.540625,0.603125,4.49375,9.09375,6.196875,4.840625,2.2328125,0.5,7.4,3.66875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1946.0,18.2125,18.975,22.5875,26.075,27.225,28.7,28.775,28.625,27.85,24.65,22.4125,19.0875,inf,7.1125,5.871875,9.71875,11.8,17.0875,18.075,20.75,20.725,19.525,14.7875,14.3625,6.96875,13.9375,20.8875,22.0625,25.575,28.55,30.275,31.9,32.9,32.675,31.05,28.225,25.175,22.575,inf,2.20625,1.35,2.8875,2.15,5.5625,7.49375,5.671875,4.621875,7.8875,1.503125,1.1203125,0.312890625,3.575,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1947.0,21.275,14.6125,18.175,26.15,28.05,29.125,28.375,28.725,27.45,24.25,18.6125,16.5,inf,11.575,2.371875,6.70625,15.375,16.875,19.0625,19.625,20.6375,18.825,,11.425,7.65,13.725,23.85,17.825,21.275,29.275,30.65,32.575,32.3,33.025,31.125,27.45,22.1125,19.575,inf,1.978125,4.578125,4.909375,2.1140625,4.26875,2.29375,7.625,4.63125,6.25625,7.41875,5.925,5.50625,4.7875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1948.0,14.2125,18.9375,22.275,26.3,29.875,29.575,28.7,28.925,27.25,23.225,22.625,18.1875,inf,3.578125,8.2125,12.8625,15.2375,16.25,19.175,20.8,20.7875,19.8875,11.975,12.7,9.33125,14.1125,17.65,21.9125,25.2125,28.7,32.625,34.15,32.975,32.275,30.65,26.225,26.525,22.425,inf,5.046875,4.515625,9.425,3.8875,0.467578125,3.88125,9.8125,9.06875,3.375,0.9796875,2.5265625,3.7125,4.771875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00083470,39.0,30.2717,-82.1856,1949.0,20.525,21.1375,21.1375,23.2,27.15,26.875,29.05,28.05,27.725,26.225,17.125,17.25,inf,8.7125,11.23125,7.6875,12.2375,15.05,19.125,20.325,21.6,20.175,18.05,6.8875,7.65,14.1,23.3125,24.1125,24.575,27.15,30.925,32.075,32.975,32.625,31.05,29.05,21.575,21.2125,inf,1.11640625,3.778125,0.896875,3.659375,2.6453125,5.790625,4.734375,7.8875,5.54375,3.465625,3.61875,0.80625,3.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1950.0,22.4,21.0875,20.5375,23.5875,29.175,31.7,28.325,29.375,27.975,24.975,17.2625,13.8125,inf,10.45625,7.74375,8.28125,8.3625,16.725,20.05,20.45,19.9125,18.85,16.1875,5.240625,3.0671875,13.0,25.3125,23.8625,23.8625,26.225,32.125,34.725,32.5,33.225,30.725,27.55,21.675,18.0125,inf,0.04482421875,1.18203125,3.78125,1.36640625,3.640625,4.24375,9.43125,2.81875,6.0875,9.01875,0.319921875,1.58046875,3.665625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1951.0,17.65,17.8125,21.125,22.975,27.7,29.65,29.725,29.3,28.15,25.55,17.3125,18.1125,inf,4.359375,4.071875,9.0625,11.08125,13.9875,18.8875,20.0125,20.925,19.75,15.9875,6.8125,8.53125,12.85,20.625,21.9875,24.425,26.1,30.85,33.975,33.925,34.275,32.375,28.5,21.975,21.9625,inf,0.2517578125,1.3890625,2.61875,1.3265625,1.721875,2.5234375,2.2421875,6.3375,4.68125,1.203125,2.95625,2.50625,2.496875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1952.0,18.45,18.05,22.325,23.5875,28.5,31.675,30.325,28.65,27.0,23.175,19.775,15.0875,inf,7.01875,6.86875,9.1125,9.90625,15.175,20.725,20.775,20.6625,19.6375,12.7625,8.10625,3.98125,12.925,22.3,20.5,24.825,26.725,31.35,34.7,33.9,33.075,30.3,26.65,23.375,19.125,inf,1.0546875,5.478125,2.60625,2.4796875,5.11875,1.9203125,6.30625,2.796875,5.246875,1.7296875,0.65,0.809375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1953.0,17.5375,17.5875,22.85,24.0,31.55,29.55,29.05,27.875,26.325,23.65,18.6375,16.6,inf,5.515625,7.1625,10.56875,11.93125,17.0125,19.675,21.3375,21.3625,20.325,14.2875,8.9625,7.66875,13.85,20.9125,22.125,26.125,26.925,33.325,33.05,33.15,32.0,30.0,26.725,22.2375,20.1,inf,2.8328125,3.5,1.70625,4.53125,0.3193359375,3.621875,6.14375,8.025,7.6,2.284375,2.7203125,7.225,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1954.0,17.1,20.2125,20.75,24.75,27.0,30.825,30.775,,29.525,23.375,18.0875,14.8,inf,6.3,6.75,8.0875,14.55,14.325,19.0875,20.8375,,20.2125,11.35,6.71875,3.20625,11.95625,21.2375,22.9,23.9625,28.55,29.625,34.25,33.775,,32.925,27.9,21.7625,19.125,inf,1.1453125,1.85,2.0,4.346875,1.6609375,0.706640625,4.69375,,5.084375,1.41328125,0.453515625,2.50625,2.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1955.0,15.1625,18.4375,22.5625,26.025,29.45,29.1,28.05,30.775,28.925,24.4875,19.125,14.75,inf,3.678125,6.59375,9.46875,12.8125,15.8375,17.45,19.975,20.85,20.9125,13.0,7.4375,5.7125,12.85,19.1,22.1375,25.775,28.875,32.975,32.825,33.075,33.675,32.325,27.825,23.625,18.8125,inf,2.996875,2.171875,1.1453125,1.01640625,2.3359375,3.69375,9.09375,3.7375,7.88125,2.0359375,1.01015625,0.409765625,3.1328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1956.0,13.875,21.825,21.9875,24.9875,28.45,28.15,30.2,30.775,26.375,23.2,18.15,19.4375,inf,1.190625,9.36875,7.30625,11.29375,16.4875,18.0875,20.275,19.9625,16.85,15.6375,7.7125,8.0125,12.70625,18.225,24.2875,25.5125,27.5,31.725,32.075,33.6,34.575,30.525,26.9,22.85,23.3875,inf,2.378125,3.025,1.003125,2.2703125,4.646875,6.5125,3.884375,1.56484375,4.928125,3.834375,0.683203125,0.409765625,2.9171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1957.0,19.075,21.075,21.0625,24.45,26.675,29.05,29.475,28.95,27.775,22.375,20.4,15.575,inf,8.48125,9.84375,8.05625,12.6125,16.925,19.8875,21.15,20.85,20.475,12.8125,11.3375,3.93125,13.9375,22.5875,24.8,24.2625,27.725,30.85,32.75,33.975,32.8,31.575,25.3875,24.875,19.5625,inf,0.483984375,1.8359375,4.434375,3.103125,6.225,7.01875,7.36875,6.128125,4.528125,1.290625,2.75625,1.10625,3.840625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1958.0,11.74375,14.3125,19.5875,25.5625,27.0,29.625,29.875,29.075,29.175,22.925,21.675,15.375,inf,1.9328125,0.9640625,8.49375,12.33125,15.7125,19.9125,21.0125,20.975,19.8375,13.4125,11.08125,5.24375,12.63125,15.4375,17.3,22.725,28.075,30.2,32.775,34.1,33.675,32.725,26.6,25.55,18.9125,inf,3.309375,3.88125,4.253125,3.775,3.471875,7.9625,6.209375,6.45625,1.41015625,2.9453125,2.290625,2.6546875,4.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1959.0,15.575,19.375,18.8375,25.075,27.525,29.1,28.7,29.625,26.775,25.5,18.325,14.8625,inf,4.125,10.4125,8.6,12.41875,17.325,19.75,20.6625,20.7875,20.1,17.6,9.34375,5.484375,13.8625,19.8625,22.9125,21.8375,27.6,31.55,33.125,33.675,33.725,31.025,28.9,23.1375,18.8625,inf,4.803125,4.653125,8.0375,2.5828125,5.853125,5.290625,5.559375,4.190625,8.3875,4.478125,2.5234375,1.01640625,4.759375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00083470,39.0,30.2717,-82.1856,1960.0,15.7875,16.1625,17.2375,25.1625,27.925,28.425,28.125,29.15,28.125,25.45,20.875,14.3375,inf,4.48125,4.68125,5.284375,12.66875,14.6875,18.075,21.3875,20.5375,20.175,15.125,10.5875,1.3390625,12.38125,18.725,20.0,21.175,28.075,30.325,32.45,33.65,33.425,31.35,29.15,24.9625,18.1125,inf,2.30625,4.434375,6.49375,3.471875,1.0765625,3.496875,9.43125,4.925,7.75,1.909375,0.1,1.56484375,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
